# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-6867
# Selected columns: 6 (all)
# Timestamp: Tue, 08-Oct-2024 22:39:20
Gene ID	Gene Name	ARH77	Daudi	NAMALWA	Raji	Ramos	Toledo
ENSG00000246115	SUPT4H1P2	0.7	0.4	1.0	0.5	1.0	0.7
ENSG00000246130	ENSG00000246130	0.1		0.1		0.1	
ENSG00000246145	RRS1-AS1	0.1		0.2	0.1	0.3	0.1
ENSG00000246174	KCTD21-AS1	0.5	0.9	1.0	0.7	0.6	0.6
ENSG00000246203	ENSG00000246203	0.3	0.2	0.3	0.3	0.6	0.4
ENSG00000246214	ENSG00000246214	0.1					
ENSG00000246225	ENSG00000246225	0.2					
ENSG00000246228	CASC8	0.2				0.1	
ENSG00000246250	ENSG00000246250	0.2	0.4	0.2	0.3	0.1	0.2
ENSG00000246263	UBR5-AS1	11.0	19.0	19.0	32.0	28.0	7.0
ENSG00000246273	SBF2-AS1	2.0	0.7	3.0	3.0	21.0	2.0
ENSG00000246308	ENSG00000246308	0.7	0.2	0.8	0.4	1.0	2.0
ENSG00000246316	ENSG00000246316	0.1					0.1
ENSG00000246323	ENSG00000246323	0.4	2.0	0.6	0.7	0.7	0.1
ENSG00000246334	PRR7-AS1	0.8	0.8	0.5	0.8	4.0	0.5
ENSG00000246339	EXTL3-AS1	0.1	0.1	0.2	0.3	0.1	0.1
ENSG00000246350	ENSG00000246350	0.1					
ENSG00000246366	LACTB2-AS1	0.6	1.0	1.0	0.5	0.9	0.1
ENSG00000246375	PPM1K-DT	0.7	1.0	0.9	0.9	0.3	0.1
ENSG00000246422	DIAPH1-AS1				0.1		0.1
ENSG00000246430	LINC00968		0.1			0.5	0.1
ENSG00000246451	ENSG00000246451	5.0	4.0	3.0	3.0	3.0	3.0
ENSG00000246465	ENSG00000246465	0.7	5.0	1.0	2.0	0.1	0.4
ENSG00000246477	ENSG00000246477	0.3	0.3	0.1	0.2	0.1	0.2
ENSG00000246526	LINC02481	0.3			0.1	0.3	0.2
ENSG00000246528	ENSG00000246528	2.0					0.1
ENSG00000246560	UBE2D3-AS1	3.0	2.0	4.0	2.0	4.0	6.0
ENSG00000246575	ENSG00000246575	2.0	2.0	2.0	1.0	7.0	0.9
ENSG00000246582	ENSG00000246582	7.0	17.0	8.0	13.0	22.0	6.0
ENSG00000246596	ENSG00000246596	1.0	2.0	2.0	0.1	5.0	4.0
ENSG00000246627	CACNA1C-AS1	0.1		0.1		0.3	0.2
ENSG00000246640	PICART1			0.1			
ENSG00000246695	RASSF8-AS1	0.1		0.2			5.0
ENSG00000246705	H2AJ	4.0		1.0	3.0	0.1	3.0
ENSG00000246731	MGC16275	0.2	0.1	0.2	0.2	0.1	0.1
ENSG00000246740	PLA2G4E-AS1	0.1		0.2		0.1	
ENSG00000246763	RGMB-AS1	0.5	0.2	0.3	0.3	0.2	3.0
ENSG00000246777	ENSG00000246777		0.2	0.1	0.2	0.1	
ENSG00000246790	ENSG00000246790	0.6	0.4	0.2	0.8	3.0	0.2
ENSG00000246792	ENSG00000246792	0.3	1.0	0.7	0.9	0.8	0.1
ENSG00000246851	ENSG00000246851	0.1	0.1	0.1	0.1		
ENSG00000246859	STARD4-AS1	1.0	3.0	3.0	1.0	3.0	2.0
ENSG00000246863	GPR176-DT	0.1		0.1		0.1	
ENSG00000246877	DNM1P35	0.2	0.1	0.2	0.1	0.1	0.2
ENSG00000246889	ENSG00000246889	0.3	0.4	0.3	0.4	1.0	0.3
ENSG00000246898	LINC00920	0.9	3.0	0.1	0.4		0.2
ENSG00000246922	UBAP1L	0.4	0.7	0.4	0.9	0.6	0.1
ENSG00000246982	ENSG00000246982	0.6	4.0	0.5	0.8	3.0	0.2
ENSG00000246985	SOCS2-AS1	0.5					1.0
ENSG00000247077	PGAM5	68.0	131.0	154.0	165.0	130.0	168.0
ENSG00000247081	BAALC-AS1	3.0		0.4	0.1	1.0	4.0
ENSG00000247092	SNHG10	5.0	14.0	8.0	16.0	11.0	4.0
ENSG00000247095	MIR210HG	2.0	1.0	4.0	6.0	1.0	0.7
ENSG00000247121	ENSG00000247121	2.0	6.0	2.0	3.0	5.0	2.0
ENSG00000247131	ENSG00000247131			0.1	0.1	0.4	0.2
ENSG00000247134	ENSG00000247134	49.0	28.0	3.0	0.1	3.0	37.0
ENSG00000247137	ENSG00000247137	2.0	2.0	2.0	1.0	2.0	2.0
ENSG00000247151	CSTF3-DT	0.8	0.7	0.8	0.5	2.0	0.2
ENSG00000247157	LINC01252	5.0	0.1	0.3		0.1	0.2
ENSG00000247193	ENSG00000247193	0.7	0.1	0.1		0.1	0.1
ENSG00000247199	ENSG00000247199	0.1	0.2	0.2	0.1		
ENSG00000247240	UBL7-AS1	19.0	16.0	10.0	10.0	19.0	3.0
ENSG00000247271	ZBED5-AS1	5.0	10.0	8.0	9.0	41.0	10.0
ENSG00000247287	ENSG00000247287	0.3					
ENSG00000247315	ZCCHC3	54.0	54.0	104.0	41.0	123.0	75.0
ENSG00000247317	LY6E-DT	1.0	0.2	0.1			
ENSG00000247324	ENSG00000247324	0.1	0.1	0.1	0.1	0.1	
ENSG00000247345	ENSG00000247345	0.3	0.1		0.1		0.1
ENSG00000247363	ENSG00000247363	2.0	3.0	2.0	1.0	5.0	0.8
ENSG00000247372	ENSG00000247372	0.4	0.1	0.4		0.6	
ENSG00000247373	TMED2-DT	1.0	0.6	0.3	0.4	0.9	0.2
ENSG00000247400	DNAJC3-DT	5.0	5.0	8.0	3.0	18.0	0.8
ENSG00000247473	CARS1-AS1	0.2	0.1	0.1	0.1	0.3	0.1
ENSG00000247498	GPRC5D-AS1	2.0	0.1			4.0	0.1
ENSG00000247516	MIR4458HG	3.0					0.6
ENSG00000247556	OIP5-AS1	80.0	37.0	73.0	73.0	169.0	182.0
ENSG00000247572	CKMT2-AS1	4.0	8.0	4.0	3.0	11.0	3.0
ENSG00000247595	SPTY2D1OS	0.3	0.6	0.1	0.1	0.3	0.4
ENSG00000247596	TWF2	43.0	134.0	59.0	107.0	96.0	101.0
ENSG00000247624	CPEB2-DT		0.1			0.1	
ENSG00000247626	MARS2	49.0	56.0	76.0	70.0	60.0	24.0
ENSG00000247627	MTND4P12	20.0	1.0	10.0	2.0	1.0	0.2
ENSG00000247675	LRP4-AS1	0.3	2.0	0.6	0.6	0.6	0.1
ENSG00000247679	ENSG00000247679	2.0	3.0	3.0	1.0	10.0	5.0
ENSG00000247708	STX18-AS1	4.0	4.0	3.0	5.0	7.0	2.0
ENSG00000247728	ENSG00000247728	0.3		0.2	0.2	0.7	0.1
ENSG00000247735	ENSG00000247735	2.0	12.0	3.0	1.0	5.0	1.0
ENSG00000247746	USP51	3.0		2.0	0.6	5.0	2.0
ENSG00000247774	PCED1B-AS1	5.0	22.0	7.0	11.0	20.0	14.0
ENSG00000247796	ENSG00000247796	6.0	5.0	6.0	4.0	8.0	1.0
ENSG00000247828	TMEM161B-AS1	6.0	3.0	3.0	3.0	6.0	3.0
ENSG00000247853	ENSG00000247853	0.4	0.3	0.3	0.4	2.0	0.5
ENSG00000247872	SPCS2P3			0.2		0.1	
ENSG00000247877	ENSG00000247877	0.8	0.6	0.8	0.5	0.3	0.6
ENSG00000247903	ENSG00000247903	9.0	10.0	10.0	6.0	7.0	19.0
ENSG00000247911	HMGN1P12	0.7		0.3			0.2
ENSG00000247925	ENSG00000247925	0.1	0.1		0.1	0.2	0.1
ENSG00000247934	ENSG00000247934	0.6	0.6	1.0	0.2	1.0	0.2
ENSG00000247950	SEC24B-AS1	0.4	2.0	0.6	0.8	0.5	1.0
ENSG00000247970	ENSG00000247970	0.2			0.1		0.2
ENSG00000247982	LINC00926	21.0	13.0	13.0	24.0	0.3	0.7
ENSG00000248008	NRAV	12.0	7.0	11.0	8.0	8.0	9.0
ENSG00000248015	ENSG00000248015	0.4	0.2	0.4	0.3	2.0	0.3
ENSG00000248019	FAM13A-AS1	0.2	0.4	0.5	0.4	0.6	0.3
ENSG00000248027	ARHGAP42-AS1	0.2	0.4	0.2			1.0
ENSG00000248049	UBA6-AS1	9.0	5.0	6.0	3.0	8.0	3.0
ENSG00000248079	DPH6-DT	0.2	2.0	0.6	0.3		
ENSG00000248092	NNT-AS1	18.0	10.0	17.0	9.0	22.0	31.0
ENSG00000248098	BCKDHA	5.0	3.0	5.0	5.0	4.0	4.0
ENSG00000248099	INSL3	1.0	0.2			0.5	0.2
ENSG00000248104	TARS2P1	0.2					
ENSG00000248112	ENSG00000248112			0.1			0.2
ENSG00000248113	ENSG00000248113	0.1			0.1		0.1
ENSG00000248115	ENSG00000248115	0.1		0.1	0.1	0.1	
ENSG00000248121	SMURF2P1	13.0	31.0	17.0	25.0	24.0	18.0
ENSG00000248124	RRN3P1	1.0	2.0	2.0	5.0	3.0	3.0
ENSG00000248126	ENSG00000248126	1.0	3.0	0.8	0.3	3.0	2.0
ENSG00000248127	ENSG00000248127	0.1					
ENSG00000248133	MTND4LP22	0.2				0.1	
ENSG00000248138	ENSG00000248138	0.1					
ENSG00000248152	ANK2-AS1					0.1	
ENSG00000248155	ENSG00000248155			0.2			0.2
ENSG00000248159	HSPA8P11	0.1					
ENSG00000248161	ENSG00000248161	3.0	2.0	2.0	1.0	2.0	1.0
ENSG00000248165	ENSG00000248165	0.1					
ENSG00000248167	TRIM39-RPP21						0.1
ENSG00000248172	ENSG00000248172		0.2				
ENSG00000248174	LINC02268						0.1
ENSG00000248176	ENSG00000248176		0.1				
ENSG00000248180	GAPDHP60	0.4	0.2	0.2	0.3	0.1	0.2
ENSG00000248191	PES1P1		0.1				
ENSG00000248196	ENSG00000248196	0.1	0.1	0.2	0.1		
ENSG00000248202	LINC02234	4.0	1.0	0.9	2.0		0.2
ENSG00000248203	ENSG00000248203				0.1		
ENSG00000248206	ENSG00000248206	0.1				0.3	
ENSG00000248213	CICP16	0.4	0.1	0.8		1.0	0.9
ENSG00000248215	LINC02505	0.2					
ENSG00000248216	KCTD9P5	0.1		0.1			
ENSG00000248221	STX18-IT1				0.1		
ENSG00000248229	ENSG00000248229		0.1			0.2	
ENSG00000248235	ENSG00000248235		0.1				
ENSG00000248240	ENSG00000248240	0.8	0.4	0.2	0.4	0.8	0.6
ENSG00000248242	ENSG00000248242	0.2					0.2
ENSG00000248243	LINC02014	0.4	2.0	0.7	1.0	0.9	0.3
ENSG00000248245	ENSG00000248245		0.1				
ENSG00000248254	ENSG00000248254	0.4	0.4	0.3	0.1	0.2	
ENSG00000248256	OCIAD1-AS1	2.0	1.0	0.8	1.0	0.6	2.0
ENSG00000248261	ENSG00000248261						0.2
ENSG00000248266	ENSG00000248266	0.2					
ENSG00000248275	TRIM52-AS1	13.0	24.0	17.0	25.0	36.0	11.0
ENSG00000248278	SUMO2P17	1.0	1.0	0.6	0.7	2.0	2.0
ENSG00000248283	CCNL2P1	1.0	0.9	0.4	0.6	2.0	0.2
ENSG00000248288	ENSG00000248288	0.1					
ENSG00000248302	BNIP3P41		0.1	0.1	0.1		
ENSG00000248307	LINC00616						0.1
ENSG00000248309	MEF2C-AS1	11.0	0.6	0.7	0.9	0.3	0.1
ENSG00000248318	ENSG00000248318		0.2	0.1		0.5	0.2
ENSG00000248323	LUCAT1	0.1		0.1	0.3		
ENSG00000248329	APELA	0.8					
ENSG00000248333	CDK11B	33.0	21.0	46.0	36.0	58.0	37.0
ENSG00000248334	WHAMMP2		0.1	0.2			0.1
ENSG00000248340	PIMREGP4		0.2	0.1			0.1
ENSG00000248346	ENSG00000248346	0.1					
ENSG00000248347	ENSG00000248347	0.1	2.0				
ENSG00000248356	ENSG00000248356	0.3	0.1	0.1			0.1
ENSG00000248358	ENSG00000248358				0.6	0.1	
ENSG00000248360	LINC00504	0.3					
ENSG00000248363	ENSG00000248363		0.1				
ENSG00000248364	OR7E86P		0.1				
ENSG00000248366	TRAJ51	0.7					
ENSG00000248367	ENSG00000248367	2.0	10.0	3.0	8.0	3.0	1.0
ENSG00000248373	ENSG00000248373	0.2					
ENSG00000248374	ENSG00000248374						0.1
ENSG00000248375	ENSG00000248375	7.0	1.0	3.0	2.0	3.0	3.0
ENSG00000248391	LINC02064			0.3			
ENSG00000248394	FOSL1P1	0.3		0.1	0.2		0.3
ENSG00000248399	ENSG00000248399		0.7	0.2			
ENSG00000248401	ENSG00000248401		0.8	0.1	0.2	0.2	0.3
ENSG00000248409	ENSG00000248409						0.7
ENSG00000248415	GAPDHP61		0.2	0.1	0.1	0.1	0.1
ENSG00000248416	ENSG00000248416				0.1		0.3
ENSG00000248423	ENSG00000248423	0.2	0.1				
ENSG00000248424	OR51K1P	0.1	0.1				
ENSG00000248428	ENSG00000248428		0.1				
ENSG00000248429	FAM198B-AS1					0.5	
ENSG00000248445	SEMA6A-AS1	0.2	0.5	0.2	0.2	0.4	0.2
ENSG00000248448	COX5BP1	0.1					
ENSG00000248449	PCDHGB8P	0.1	0.6	0.2	0.1	0.5	
ENSG00000248455	LINC02217					0.1	
ENSG00000248456	LINC02485					0.1	
ENSG00000248466	ENSG00000248466		0.1			0.2	
ENSG00000248468	ENSG00000248468	0.5	0.8	0.9	0.5	0.7	0.2
ENSG00000248473	LINC01962		0.7	0.8	0.8	1.0	0.1
ENSG00000248476	BACH1-IT1	3.0	2.0	2.0	3.0	2.0	4.0
ENSG00000248477	NAIPP3				0.1	0.1	0.2
ENSG00000248485	PCP4L1	0.3		0.3	0.1	0.1	
ENSG00000248486	ENSG00000248486	0.1					
ENSG00000248487	ABHD14A	4.0	5.0	5.0	4.0	8.0	6.0
ENSG00000248489	LINC02062	2.0	1.0	0.4	0.7	0.3	2.0
ENSG00000248490	ENSG00000248490		0.1				0.1
ENSG00000248492	ZFAT-AS1	0.1		0.1			
ENSG00000248493	ENSG00000248493	0.1					
ENSG00000248494	LNX1-AS2			0.1			
ENSG00000248503	ENSG00000248503	0.6	0.6	0.7	0.4	0.9	0.4
ENSG00000248508	SRP14-AS1	5.0	1.0	4.0	3.0	10.0	1.0
ENSG00000248514	ENSG00000248514	0.1		0.9	0.3	0.3	
ENSG00000248521	ENSG00000248521			0.1	0.1		
ENSG00000248522	SBF1P1					0.1	
ENSG00000248527	MTATP6P1	1217.0	1240.0	1606.0	1105.0	540.0	503.0
ENSG00000248530	BCL2L12P1						0.1
ENSG00000248531	NDUFA5P12		0.3	0.1	0.2	0.2	
ENSG00000248537	ENSG00000248537	0.5					
ENSG00000248538	ENSG00000248538	0.2				0.3	
ENSG00000248543	NPM1P41		0.1				
ENSG00000248544	ENSG00000248544	0.2	0.7	0.5	0.7	0.4	0.4
ENSG00000248546	ANP32C	1.0	2.0	3.0	2.0	3.0	2.0
ENSG00000248551	ENSG00000248551		0.1	0.1			
ENSG00000248553	OR52H2P	0.1					
ENSG00000248554	C5orf34-AS1	0.2	0.6	0.3	0.8	0.7	0.6
ENSG00000248557	ENSG00000248557	0.1					
ENSG00000248559	ENSG00000248559	2.0	5.0	3.0	7.0	3.0	1.0
ENSG00000248564	ENSG00000248564	0.3	0.3	2.0	0.6		
ENSG00000248569	ENSG00000248569	4.0	2.0	4.0	3.0	3.0	3.0
ENSG00000248571	ENSG00000248571	0.3	7.0	3.0	7.0	148.0	
ENSG00000248576	ENSG00000248576	0.1					0.1
ENSG00000248578	NPM1P21	1.0	0.9	1.0	1.0	0.7	0.6
ENSG00000248585	ENSG00000248585			0.1			
ENSG00000248586	ENSG00000248586						0.1
ENSG00000248592	STIMATE-MUSTN1	0.1	0.1	0.1	0.2	0.2	0.1
ENSG00000248593	DSTNP2	10.0	6.0	9.0	6.0	12.0	11.0
ENSG00000248596	ENSG00000248596		0.1				
ENSG00000248599	FLJ42969	0.1	2.0	0.4		2.0	
ENSG00000248600	ENSG00000248600						0.1
ENSG00000248608	ENSG00000248608		0.4				
ENSG00000248610	HSPA8P4	1.0					
ENSG00000248618	ENPP7P3					0.5	
ENSG00000248626	GAPDHP40	2.0	1.0	2.0	2.0	0.4	1.0
ENSG00000248629	ENSG00000248629	0.3					
ENSG00000248632	ENSG00000248632	11.0	0.1	9.0	4.0	19.0	7.0
ENSG00000248633	WRBP1	0.3			0.2		
ENSG00000248636	ENSG00000248636				0.1		
ENSG00000248640	HNRNPA1P56						0.1
ENSG00000248641	HMGA1P2	18.0	34.0	26.0	16.0	17.0	8.0
ENSG00000248643	RBM14-RBM4	0.9	0.8	0.7	0.8	0.8	2.0
ENSG00000248645	ENSG00000248645						0.1
ENSG00000248646	ENSG00000248646						0.2
ENSG00000248648	ENSG00000248648	0.9	1.0	2.0	2.0	2.0	0.5
ENSG00000248654	MTCO3P44		0.4		0.1	0.2	
ENSG00000248663	LINC00992	1.0	3.0	0.5	1.0		
ENSG00000248664	ENSG00000248664	0.1	0.5	0.2	0.3	0.3	0.4
ENSG00000248668	OXCT1-AS1	0.2	0.2	0.1	0.1	0.3	0.1
ENSG00000248671	ALG1L9P	0.2	0.2	0.1	0.2		0.1
ENSG00000248672	LY75-CD302					0.1	
ENSG00000248673	LINC01331			0.1			
ENSG00000248677	LINC02102					0.3	
ENSG00000248685	LINC02484	29.0					
ENSG00000248690	HAS2-AS1					0.1	
ENSG00000248693	LINC02100	5.0	3.0	2.0	1.0	11.0	0.9
ENSG00000248696	ENSG00000248696	0.4		0.3	0.2		
ENSG00000248697	TOX4P1	0.2	0.2	0.3	0.2	0.2	0.1
ENSG00000248712	CCDC153	0.1	0.4	0.1	0.1		0.1
ENSG00000248714	ENSG00000248714	0.2	0.6	0.2	0.2	0.5	0.5
ENSG00000248727	LINC01948	0.1					0.1
ENSG00000248729	MTCO1P30	0.1	0.2	0.1	0.1	0.1	0.1
ENSG00000248734	ENSG00000248734	3.0	2.0	1.0	1.0	3.0	2.0
ENSG00000248738	ENSG00000248738		0.1	0.1	0.1	0.1	0.1
ENSG00000248745	NMNAT1P4			0.1			
ENSG00000248746	ACTN3			0.2			0.1
ENSG00000248753	ENSG00000248753					0.1	
ENSG00000248757	LINC02115	0.1					
ENSG00000248758	ENSG00000248758			0.3	0.4	0.2	0.2
ENSG00000248773	ENSG00000248773	0.7	1.0	0.8	0.2	0.2	0.3
ENSG00000248774	ENSG00000248774	5.0	10.0	8.0	9.0	15.0	3.0
ENSG00000248780	ARL4AP2	0.1				0.2	0.1
ENSG00000248781	PSMC1P4			0.1	0.1		
ENSG00000248783	ENSG00000248783			0.1			
ENSG00000248785	HIGD1AP14		0.9	0.2	0.2	0.2	0.6
ENSG00000248787	ENSG00000248787		0.3	0.2	0.1	0.1	0.1
ENSG00000248790	ENSG00000248790		0.2				
ENSG00000248791	ENSG00000248791	0.1					
ENSG00000248794	ENSG00000248794	1.0	9.0	2.0	2.0	6.0	2.0
ENSG00000248795	ENSG00000248795				0.1		
ENSG00000248803	ENSG00000248803			0.2			
ENSG00000248807	KRTAP9-12P		0.6				
ENSG00000248809	LINC01095				0.1		
ENSG00000248824	ENSG00000248824		0.1				
ENSG00000248830	ZNF807P	0.1	0.2	0.1			
ENSG00000248839	ENSG00000248839	3.0					
ENSG00000248840	ENSG00000248840					0.1	0.1
ENSG00000248843	ENSG00000248843	0.1					
ENSG00000248846	LINC02065						0.1
ENSG00000248851	ENSG00000248851		0.1	0.3			0.1
ENSG00000248854	HNRNPH1P3					0.1	
ENSG00000248858	FLJ46284						0.1
ENSG00000248863	ENSG00000248863	0.2	0.5	0.2	0.2	0.5	0.6
ENSG00000248864	ENSG00000248864					0.1	
ENSG00000248866	USP46-DT	7.0	7.0	5.0	3.0	4.0	4.0
ENSG00000248869	LINC02511						0.2
ENSG00000248873	SERBP1P6	2.0	1.0	2.0	2.0	0.7	0.9
ENSG00000248880	ICE2P1	0.1	0.2		0.1	0.1	0.1
ENSG00000248884	ENSG00000248884	1.0					0.1
ENSG00000248890	HHIP-AS1	0.1					
ENSG00000248896	ENSG00000248896	0.5	0.7	1.0	0.8	1.0	0.6
ENSG00000248898	ENSG00000248898						0.2
ENSG00000248905	FMN1	0.1	0.4	0.4	0.1		0.2
ENSG00000248909	HMGB1P21		0.2	0.1	0.2		0.2
ENSG00000248911	ENSG00000248911	0.1					
ENSG00000248916	NUP210P3					0.6	0.1
ENSG00000248919	ATP5MF-PTCD1	0.1			0.1	0.1	0.1
ENSG00000248923	MTND5P11	0.3	0.3	0.2	0.2	0.6	0.2
ENSG00000248925	ENSG00000248925	1.0	0.3	2.0	1.0	1.0	0.6
ENSG00000248926	ENSG00000248926					0.1	
ENSG00000248930	CHP1P1						0.1
ENSG00000248932	ENSG00000248932	1.0	2.0	2.0	2.0	4.0	2.0
ENSG00000248936	ENSG00000248936	0.7	0.4			2.0	0.3
ENSG00000248949	ENSG00000248949	0.2		0.1		0.1	
ENSG00000248955	ENSG00000248955			0.3	6.0		
ENSG00000248956	HMGB1P44						0.1
ENSG00000248966	BCLAF1P1	0.1					0.1
ENSG00000248968	ENSG00000248968	0.6	0.3	0.1	0.2	0.2	0.4
ENSG00000248969	ENSG00000248969	0.1					
ENSG00000248971	KRT8P46	1.0	2.0	1.0	1.0	0.9	6.0
ENSG00000248975	ENSG00000248975	0.1					
ENSG00000248979	LAMTOR3P2	0.2		0.2		0.2	
ENSG00000248980	SPCS3-AS1	0.2		0.1		0.1	
ENSG00000248988	PSME2P3	0.1	2.0	2.0	1.0	0.7	0.1
ENSG00000248991	ENSG00000248991						0.2
ENSG00000248993	ENSG00000248993		0.1		0.1	0.1	0.1
ENSG00000248996	ENSG00000248996	32.0	60.0	41.0	33.0	76.0	23.0
ENSG00000249002	ENSG00000249002			0.1			
ENSG00000249003	CLUHP4					1.0	
ENSG00000249014	HMGN2P4	1.0	6.0	3.0	3.0	6.0	6.0
ENSG00000249019	ENSG00000249019		0.2	0.4			0.6
ENSG00000249020	SNORA58	0.3	1.0	2.0	0.6	1.0	2.0
ENSG00000249025	ZNF519P4			0.4			
ENSG00000249028	ENSG00000249028			0.1		0.1	0.1
ENSG00000249031	SUMO2P6	0.6		0.2	0.3		0.7
ENSG00000249035	CLMAT3	0.1		0.1	0.1		
ENSG00000249042	ENSG00000249042	0.5		0.1	0.1	0.4	0.6
ENSG00000249047	COX6B1P5	0.7	0.6	0.6	0.8	0.1	0.4
ENSG00000249049	ENSG00000249049	0.5					
ENSG00000249055	TBCAP3	0.3		0.3		0.2	
ENSG00000249056	ENSG00000249056			0.1			
ENSG00000249057	MAST4-IT1	0.1			0.1	0.2	
ENSG00000249061	ENSG00000249061	0.1			0.1		
ENSG00000249068	ENSG00000249068		0.1		0.2	0.1	0.2
ENSG00000249069	LINC01033	5.0	0.2			0.1	0.3
ENSG00000249073	WSPAR		1.0				
ENSG00000249077	ENSG00000249077	0.1		0.2			
ENSG00000249082	C5orf66-AS1		0.2	0.2		0.1	
ENSG00000249084	ENSG00000249084	0.4	0.8	0.2	0.9	0.6	1.0
ENSG00000249085	ENSG00000249085	0.3	0.3	0.6		0.3	0.3
ENSG00000249087	ZNF436-AS1	0.8	1.0	1.0	1.0	3.0	0.5
ENSG00000249089	AIG1P1	0.3					
ENSG00000249092	PPIAP77	0.1	0.1			0.1	0.1
ENSG00000249096	LINC02362	5.0		0.2	0.1	2.0	3.0
ENSG00000249098	ENSG00000249098						0.1
ENSG00000249099	ENSG00000249099						0.2
ENSG00000249106	ENSG00000249106		0.1			0.1	
ENSG00000249111	ENSG00000249111						0.2
ENSG00000249112	ENSG00000249112		0.8	0.2	0.1	1.0	0.1
ENSG00000249115	HAUS5	24.0	30.0	20.0	24.0	27.0	26.0
ENSG00000249119	MTND6P4	0.7	0.4	0.3	0.6	0.4	0.1
ENSG00000249129	SUDS3P1	2.0	3.0	2.0	2.0	2.0	2.0
ENSG00000249131	PSD2-AS1	0.1		0.2			
ENSG00000249138	SLED1	0.2	0.1	0.3	0.2	0.2	
ENSG00000249140	PRDX2P3	0.2	0.2	0.1	0.1		0.1
ENSG00000249141	ENSG00000249141	0.4	0.2	0.2		0.1	0.1
ENSG00000249142	ENSG00000249142	0.3		0.1	0.1	0.4	0.3
ENSG00000249145	LINC02517			0.1			
ENSG00000249148	ENSG00000249148	0.2	0.1			0.3	
ENSG00000249149	ENSG00000249149		0.1	0.1	0.1	0.1	0.1
ENSG00000249159	ENSG00000249159	3.0					0.7
ENSG00000249163	ENSG00000249163		0.1	0.1		0.2	
ENSG00000249167	SEMA6A-AS2	0.1					
ENSG00000249173	LINC01093	0.1					
ENSG00000249175	ENSG00000249175	0.1			0.1		
ENSG00000249176	ENSG00000249176	0.1	0.1	0.1	0.1		0.1
ENSG00000249180	ENSG00000249180	0.1		0.2	0.1	0.1	
ENSG00000249192	MTND3P25			2.0	0.3	0.3	0.3
ENSG00000249196	TMEM132D-AS1	0.1	0.1				
ENSG00000249201	CTD-3080P12.3						0.3
ENSG00000249203	LINC02224	0.1					
ENSG00000249207	ENSG00000249207	0.3	2.0	2.0	3.0	0.5	0.8
ENSG00000249210	GAPDHP38	0.1	0.2	0.1			0.1
ENSG00000249212	ATP1B1P1		0.3	0.1	0.1		0.1
ENSG00000249215	NCOA4P4		0.1		0.1		
ENSG00000249222	ATP5MGL	0.2	0.2	0.3			
ENSG00000249230	CDH12P2		0.2				
ENSG00000249234	ENSG00000249234	0.2	1.0	2.0	0.8	1.0	0.5
ENSG00000249236	ENSG00000249236	0.2			0.1		
ENSG00000249237	ENSG00000249237		0.1	0.1			
ENSG00000249240	ENSG00000249240	0.1	0.1				
ENSG00000249241	LINC02265	0.1	0.6	0.5	1.0		0.2
ENSG00000249242	TMEM150C	0.1			0.1	0.4	0.2
ENSG00000249244	ENSG00000249244		0.2	0.3	0.1	0.4	0.1
ENSG00000249249	ENSG00000249249	3.0	0.5	1.0	1.0	0.6	0.9
ENSG00000249252	C1QTNF7-AS1	0.4	0.1	0.2	0.5	0.1	0.1
ENSG00000249256	ATP5MGP3	0.5		0.3	0.5	0.1	0.3
ENSG00000249258	ENSG00000249258		0.1		0.1		
ENSG00000249264	EEF1A1P9	0.6	0.5	1.0	2.0	0.8	0.3
ENSG00000249266	MTHFD2P6						0.1
ENSG00000249269	ENSG00000249269	0.1					
ENSG00000249271	HNRNPA1P44			0.2			0.1
ENSG00000249272	UNC93B8	0.1	2.0	0.1		0.2	0.1
ENSG00000249274	PDLIM1P4	2.0	1.0	0.1		0.1	
ENSG00000249275	ENSG00000249275	0.1					
ENSG00000249278	ENSG00000249278						0.1
ENSG00000249282	ENSG00000249282	0.2					
ENSG00000249286	AMD1P3	0.6	0.4	0.5	0.4	0.6	0.8
ENSG00000249302	FTH1P24	0.1		0.1	0.3		
ENSG00000249307	LINC01088		0.1	0.1		0.1	0.3
ENSG00000249312	ARL2BPP4	0.1					
ENSG00000249318	ENSG00000249318					0.2	
ENSG00000249319	ENSG00000249319			0.1	0.1		
ENSG00000249328	ENSG00000249328		0.1				
ENSG00000249333	ENSG00000249333		0.3	0.1	0.5		
ENSG00000249334	ENSG00000249334	0.5	0.2				0.1
ENSG00000249345	LINC02405						0.8
ENSG00000249347	ENSG00000249347				0.1		
ENSG00000249348	UGDH-AS1	1.0	0.7	0.5	1.0	4.0	0.3
ENSG00000249352	LINC02198						0.1
ENSG00000249353	NPM1P27	150.0	116.0	135.0	141.0	85.0	92.0
ENSG00000249360	TOMM40P3						0.1
ENSG00000249363	ENSG00000249363	0.1					0.2
ENSG00000249364	ENSG00000249364	0.1					
ENSG00000249372	ATP6V1G1P6			0.3			
ENSG00000249373	ENSG00000249373		0.1	0.2			0.1
ENSG00000249375	CASC11	0.1	0.7	9.0	32.0	113.0	
ENSG00000249378	LINC01060	0.2	1.0				
ENSG00000249379	ENSG00000249379	0.2	0.6	0.2	0.2	0.3	0.4
ENSG00000249392	ENSG00000249392	0.1		0.2			
